rack,date,aoi,var,value,position,temp,basket_no,date_sampled,site,collected_by,gps_id,am_pm,bag_no,time_sample12hr...7,time_sample12hr...8,depth_ft,notes,date_CBASS,uniqueID
204F,1/22/26,5,f,0.1887,3,29,42,20260121,Alofau,RC,GPS3,AM,54,10:12:00,10:12:00,6,NA,20260122,73
204F,1/22/26,5,fm,0.4027,3,29,42,20260121,Alofau,RC,GPS3,AM,54,10:12:00,10:12:00,6,NA,20260122,73
204F,1/22/26,5,y_ii_,0.532,3,29,42,20260121,Alofau,RC,GPS3,AM,54,10:12:00,10:12:00,6,NA,20260122,73
204F,1/22/26,6,f,0.2121,3,29,42,20260121,Alofau,RC,GPS3,AM,54,10:12:00,10:12:00,6,NA,20260122,73
204F,1/22/26,6,fm,0.4316,3,29,42,20260121,Alofau,RC,GPS3,AM,54,10:12:00,10:12:00,6,NA,20260122,73
204F,1/22/26,6,y_ii_,0.508,3,29,42,20260121,Alofau,RC,GPS3,AM,54,10:12:00,10:12:00,6,NA,20260122,73
204F,1/22/26,7,f,0.1618,4,29,16,20260120,Fatu Rock,TC,GPS1,PM,92,5:12:00,17:12:00,1,NA,20260122,35
204F,1/22/26,7,fm,0.3309,4,29,16,20260120,Fatu Rock,TC,GPS1,PM,92,5:12:00,17:12:00,1,NA,20260122,35
204F,1/22/26,7,y_ii_,0.511,4,29,16,20260120,Fatu Rock,TC,GPS1,PM,92,5:12:00,17:12:00,1,NA,20260122,35
204F,1/22/26,8,f,0.172,4,29,16,20260120,Fatu Rock,TC,GPS1,PM,92,5:12:00,17:12:00,1,NA,20260122,35
204F,1/22/26,8,fm,0.3495,4,29,16,20260120,Fatu Rock,TC,GPS1,PM,92,5:12:00,17:12:00,1,NA,20260122,35
204F,1/22/26,8,y_ii_,0.508,4,29,16,20260120,Fatu Rock,TC,GPS1,PM,92,5:12:00,17:12:00,1,NA,20260122,35
204F,1/22/26,9,f,0.175,5,29,23,20260121,Amouli,SM,GPS4,AM,1,8:24:00,8:24:00,5,NA,20260122,39
204F,1/22/26,9,fm,0.3079,5,29,23,20260121,Amouli,SM,GPS4,AM,1,8:24:00,8:24:00,5,NA,20260122,39
204F,1/22/26,9,y_ii_,0.432,5,29,23,20260121,Amouli,SM,GPS4,AM,1,8:24:00,8:24:00,5,NA,20260122,39
204F,1/22/26,10,f,0.1642,5,29,23,20260121,Amouli,SM,GPS4,AM,1,8:24:00,8:24:00,5,NA,20260122,39
204F,1/22/26,10,fm,0.2854,5,29,23,20260121,Amouli,SM,GPS4,AM,1,8:24:00,8:24:00,5,NA,20260122,39
204F,1/22/26,10,y_ii_,0.425,5,29,23,20260121,Amouli,SM,GPS4,AM,1,8:24:00,8:24:00,5,NA,20260122,39
204F,1/22/26,11,f,0.1657,6,29,46,20260121,Amouli,SM,GPS4,AM,86,8:42:00,8:42:00,2,NA,20260122,43
204F,1/22/26,11,fm,0.3446,6,29,46,20260121,Amouli,SM,GPS4,AM,86,8:42:00,8:42:00,2,NA,20260122,43
204F,1/22/26,11,y_ii_,0.519,6,29,46,20260121,Amouli,SM,GPS4,AM,86,8:42:00,8:42:00,2,NA,20260122,43
204F,1/22/26,12,f,0.1696,6,29,46,20260121,Amouli,SM,GPS4,AM,86,8:42:00,8:42:00,2,NA,20260122,43
204F,1/22/26,12,fm,0.3592,6,29,46,20260121,Amouli,SM,GPS4,AM,86,8:42:00,8:42:00,2,NA,20260122,43
204F,1/22/26,12,y_ii_,0.528,6,29,46,20260121,Amouli,SM,GPS4,AM,86,8:42:00,8:42:00,2,NA,20260122,43
209A,1/20/26,1,f,0.1593,1,33,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
209A,1/20/26,1,fm,0.2747,1,33,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
209A,1/20/26,1,y_ii_,0.42,1,33,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
209A,1/20/26,2,f,0.1632,1,33,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
209A,1/20/26,2,fm,0.2771,1,33,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
209A,1/20/26,2,y_ii_,0.411,1,33,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
209A,1/20/26,3,f,0.1628,2,33,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
209A,1/20/26,3,fm,0.2913,2,33,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
209A,1/20/26,3,y_ii_,0.441,2,33,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
209A,1/20/26,4,f,0.1662,2,33,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
209A,1/20/26,4,fm,0.3016,2,33,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
209A,1/20/26,4,y_ii_,0.449,2,33,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
209A,1/20/26,5,f,0.1779,3,33,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
209A,1/20/26,5,fm,0.2986,3,33,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
209A,1/20/26,5,y_ii_,0.404,3,33,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
209A,1/20/26,6,f,0.1769,3,33,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
209A,1/20/26,6,fm,0.2972,3,33,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
209A,1/20/26,6,y_ii_,0.405,3,33,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
209A,1/20/26,7,f,0.1916,4,33,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
209A,1/20/26,7,fm,0.3289,4,33,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
209A,1/20/26,7,y_ii_,0.418,4,33,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
209A,1/20/26,8,f,0.1901,4,33,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
209A,1/20/26,8,fm,0.3377,4,33,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
209A,1/20/26,8,y_ii_,0.437,4,33,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
209A,1/20/26,9,f,0.154,5,33,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
209A,1/20/26,9,fm,0.2669,5,33,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
209A,1/20/26,9,y_ii_,0.423,5,33,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
209A,1/20/26,10,f,0.1476,5,33,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
209A,1/20/26,10,fm,0.2678,5,33,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
209A,1/20/26,10,y_ii_,0.449,5,33,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
209A,1/20/26,11,f,0.174,6,33,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
209A,1/20/26,11,fm,0.2752,6,33,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
209A,1/20/26,11,y_ii_,0.368,6,33,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
209A,1/20/26,12,f,0.1804,6,33,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
209A,1/20/26,12,fm,0.2859,6,33,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
209A,1/20/26,12,y_ii_,0.369,6,33,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
209A,1/20/26,13,f,0.2165,7,33,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
209A,1/20/26,13,fm,0.3866,7,33,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
209A,1/20/26,13,y_ii_,0.44,7,33,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
209A,1/20/26,14,f,0.216,7,33,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
209A,1/20/26,14,fm,0.3734,7,33,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
209A,1/20/26,14,y_ii_,0.421,7,33,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
209A,1/20/26,15,f,0.1906,8,33,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
209A,1/20/26,15,fm,0.3368,8,33,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
209A,1/20/26,15,y_ii_,0.434,8,33,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
209A,1/20/26,16,f,0.1476,8,33,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
209A,1/20/26,16,fm,0.2473,8,33,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
209A,1/20/26,16,y_ii_,0.403,8,33,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
209A,1/23/26,1,f,0.1134,1,33,37,20260122,Nuuuli North,TC,GPS1,PM,82,5:10:00,17:10:00,4,right of the big patch,20260123,113
209A,1/23/26,1,fm,0.2155,1,33,37,20260122,Nuuuli North,TC,GPS1,PM,82,5:10:00,17:10:00,4,right of the big patch,20260123,113
209A,1/23/26,1,y_ii_,0.474,1,33,37,20260122,Nuuuli North,TC,GPS1,PM,82,5:10:00,17:10:00,4,right of the big patch,20260123,113
209A,1/23/26,2,f,0.131,1,33,37,20260122,Nuuuli North,TC,GPS1,PM,82,5:10:00,17:10:00,4,right of the big patch,20260123,113
209A,1/23/26,2,fm,0.2424,1,33,37,20260122,Nuuuli North,TC,GPS1,PM,82,5:10:00,17:10:00,4,right of the big patch,20260123,113
209A,1/23/26,2,y_ii_,0.46,1,33,37,20260122,Nuuuli North,TC,GPS1,PM,82,5:10:00,17:10:00,4,right of the big patch,20260123,113
209A,1/23/26,3,f,0.107,2,33,47,20260122,Nuuuli North,RC,GPS3,PM,24,5:13:00,17:13:00,5,NA,20260123,94
209A,1/23/26,3,fm,0.2312,2,33,47,20260122,Nuuuli North,RC,GPS3,PM,24,5:13:00,17:13:00,5,NA,20260123,94
209A,1/23/26,3,y_ii_,0.537,2,33,47,20260122,Nuuuli North,RC,GPS3,PM,24,5:13:00,17:13:00,5,NA,20260123,94
209A,1/23/26,4,f,0.1344,2,33,47,20260122,Nuuuli North,RC,GPS3,PM,24,5:13:00,17:13:00,5,NA,20260123,94
209A,1/23/26,4,fm,0.2542,2,33,47,20260122,Nuuuli North,RC,GPS3,PM,24,5:13:00,17:13:00,5,NA,20260123,94
209A,1/23/26,4,y_ii_,0.471,2,33,47,20260122,Nuuuli North,RC,GPS3,PM,24,5:13:00,17:13:00,5,NA,20260123,94
209A,1/23/26,5,f,0.1114,3,33,26,20260122,Nuuuli,TC,GPS1,PM,80,2:48:00,14:48:00,2,NA,20260123,100
209A,1/23/26,5,fm,0.2273,3,33,26,20260122,Nuuuli,TC,GPS1,PM,80,2:48:00,14:48:00,2,NA,20260123,100
209A,1/23/26,5,y_ii_,0.51,3,33,26,20260122,Nuuuli,TC,GPS1,PM,80,2:48:00,14:48:00,2,NA,20260123,100
209A,1/23/26,6,f,0.1251,3,33,26,20260122,Nuuuli,TC,GPS1,PM,80,2:48:00,14:48:00,2,NA,20260123,100
209A,1/23/26,6,fm,0.239,3,33,26,20260122,Nuuuli,TC,GPS1,PM,80,2:48:00,14:48:00,2,NA,20260123,100
209A,1/23/26,6,y_ii_,0.476,3,33,26,20260122,Nuuuli,TC,GPS1,PM,80,2:48:00,14:48:00,2,NA,20260123,100
209A,1/23/26,7,f,0.1398,4,33,46,20260122,Nuuuli North,RC,GPS3,PM,27,4:17:00,16:17:00,5,NA,20260123,88
209A,1/23/26,7,fm,0.2595,4,33,46,20260122,Nuuuli North,RC,GPS3,PM,27,4:17:00,16:17:00,5,NA,20260123,88
209A,1/23/26,7,y_ii_,0.461,4,33,46,20260122,Nuuuli North,RC,GPS3,PM,27,4:17:00,16:17:00,5,NA,20260123,88
209A,1/23/26,8,f,0.1383,4,33,46,20260122,Nuuuli North,RC,GPS3,PM,27,4:17:00,16:17:00,5,NA,20260123,88
209A,1/23/26,8,fm,0.2556,4,33,46,20260122,Nuuuli North,RC,GPS3,PM,27,4:17:00,16:17:00,5,NA,20260123,88
209A,1/23/26,8,y_ii_,0.459,4,33,46,20260122,Nuuuli North,RC,GPS3,PM,27,4:17:00,16:17:00,5,NA,20260123,88
209A,1/23/26,9,f,0.176,5,33,13,20260122,Nuuuli,RC,GPS3,PM,61,2:07:00,14:07:00,2,NA,20260123,81
209A,1/23/26,9,fm,0.2957,5,33,13,20260122,Nuuuli,RC,GPS3,PM,61,2:07:00,14:07:00,2,NA,20260123,81
209A,1/23/26,9,y_ii_,0.405,5,33,13,20260122,Nuuuli,RC,GPS3,PM,61,2:07:00,14:07:00,2,NA,20260123,81
209A,1/23/26,10,f,0.1872,5,33,13,20260122,Nuuuli,RC,GPS3,PM,61,2:07:00,14:07:00,2,NA,20260123,81
209A,1/23/26,10,fm,0.3099,5,33,13,20260122,Nuuuli,RC,GPS3,PM,61,2:07:00,14:07:00,2,NA,20260123,81
209A,1/23/26,10,y_ii_,0.396,5,33,13,20260122,Nuuuli,RC,GPS3,PM,61,2:07:00,14:07:00,2,NA,20260123,81
209A,1/23/26,11,f,0.1153,6,33,23,20260122,Nuuuli North,TC,GPS1,PM,49,4:41:00,16:41:00,6,NA,20260123,109
209A,1/23/26,11,fm,0.2126,6,33,23,20260122,Nuuuli North,TC,GPS1,PM,49,4:41:00,16:41:00,6,NA,20260123,109
209A,1/23/26,11,y_ii_,0.457,6,33,23,20260122,Nuuuli North,TC,GPS1,PM,49,4:41:00,16:41:00,6,NA,20260123,109
209A,1/23/26,12,f,0.132,6,33,23,20260122,Nuuuli North,TC,GPS1,PM,49,4:41:00,16:41:00,6,NA,20260123,109
209A,1/23/26,12,fm,0.2444,6,33,23,20260122,Nuuuli North,TC,GPS1,PM,49,4:41:00,16:41:00,6,NA,20260123,109
209A,1/23/26,12,y_ii_,0.46,6,33,23,20260122,Nuuuli North,TC,GPS1,PM,49,4:41:00,16:41:00,6,NA,20260123,109
209A,1/23/26,13,f,0.1437,7,33,36,20260122,Nuuuli,TC,GPS1,PM,86,2:51:00,14:51:00,2,NA,20260123,101
209A,1/23/26,13,fm,0.2512,7,33,36,20260122,Nuuuli,TC,GPS1,PM,86,2:51:00,14:51:00,2,NA,20260123,101
209A,1/23/26,13,y_ii_,0.428,7,33,36,20260122,Nuuuli,TC,GPS1,PM,86,2:51:00,14:51:00,2,NA,20260123,101
209A,1/23/26,14,f,0.131,7,33,36,20260122,Nuuuli,TC,GPS1,PM,86,2:51:00,14:51:00,2,NA,20260123,101
209A,1/23/26,14,fm,0.237,7,33,36,20260122,Nuuuli,TC,GPS1,PM,86,2:51:00,14:51:00,2,NA,20260123,101
209A,1/23/26,14,y_ii_,0.447,7,33,36,20260122,Nuuuli,TC,GPS1,PM,86,2:51:00,14:51:00,2,NA,20260123,101
209A,1/23/26,15,f,0.1378,8,33,43,20260122,Nuuuli North,RC,GPS3,PM,23,4:40:00,16:40:00,7,NA,20260123,91
209A,1/23/26,15,fm,0.2561,8,33,43,20260122,Nuuuli North,RC,GPS3,PM,23,4:40:00,16:40:00,7,NA,20260123,91
209A,1/23/26,15,y_ii_,0.462,8,33,43,20260122,Nuuuli North,RC,GPS3,PM,23,4:40:00,16:40:00,7,NA,20260123,91
209A,1/23/26,16,f,0.1349,8,33,43,20260122,Nuuuli North,RC,GPS3,PM,23,4:40:00,16:40:00,7,NA,20260123,91
209A,1/23/26,16,fm,0.2483,8,33,43,20260122,Nuuuli North,RC,GPS3,PM,23,4:40:00,16:40:00,7,NA,20260123,91
209A,1/23/26,16,y_ii_,0.457,8,33,43,20260122,Nuuuli North,RC,GPS3,PM,23,4:40:00,16:40:00,7,NA,20260123,91
209C,1/22/26,1,f,0.2146,1,33,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
209C,1/22/26,1,fm,0.3245,1,33,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
209C,1/22/26,1,y_ii_,0.339,1,33,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
209C,1/22/26,2,f,0.2185,1,33,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
209C,1/22/26,2,fm,0.3304,1,33,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
209C,1/22/26,2,y_ii_,0.339,1,33,34,20260121,Amouli,SM,GPS4,AM,85,8:51:00,8:51:00,3,NA,20260122,45
209C,1/22/26,3,f,0.1857,2,33,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
209C,1/22/26,3,fm,0.3123,2,33,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
209C,1/22/26,3,y_ii_,0.405,2,33,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
209C,1/22/26,4,f,0.1989,2,33,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
209C,1/22/26,4,fm,0.3319,2,33,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
209C,1/22/26,4,y_ii_,0.401,2,33,39,20260121,Amouli,RC,GPS3,AM,8,8:47:00,8:47:00,3,NA,20260122,66
209C,1/22/26,5,f,0.1237,3,33,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
209C,1/22/26,5,fm,0.2561,3,33,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
209C,1/22/26,5,y_ii_,0.517,3,33,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
209C,1/22/26,6,f,0.1486,3,33,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
209C,1/22/26,6,fm,0.2986,3,33,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
209C,1/22/26,6,y_ii_,0.502,3,33,38,20260121,Amouli,RC,GPS3,AM,49,11:19:00,11:19:00,2,NA,20260122,77
209C,1/22/26,7,f,0.2043,4,33,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
209C,1/22/26,7,fm,0.3773,4,33,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
209C,1/22/26,7,y_ii_,0.459,4,33,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
209C,1/22/26,8,f,0.2067,4,33,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
209C,1/22/26,8,fm,0.3876,4,33,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
209C,1/22/26,8,y_ii_,0.467,4,33,37,20260121,Amouli,SM,GPS4,AM,89,8:33:00,8:33:00,2,NA,20260122,41
209C,1/22/26,9,f,0.1457,5,33,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
209C,1/22/26,9,fm,0.2977,5,33,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
209C,1/22/26,9,y_ii_,0.511,5,33,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
209C,1/22/26,10,f,0.1584,5,33,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
209C,1/22/26,10,fm,0.3177,5,33,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
209C,1/22/26,10,y_ii_,0.502,5,33,47,20260121,Alofau,RC,GPS3,AM,51,9:48:00,9:48:00,7,NA,20260122,69
209C,1/22/26,11,f,0.1579,6,33,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
209C,1/22/26,11,fm,0.2918,6,33,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
209C,1/22/26,11,y_ii_,0.459,6,33,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
209C,1/22/26,12,f,0.1544,6,33,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
209C,1/22/26,12,fm,0.2918,6,33,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
209C,1/22/26,12,y_ii_,0.471,6,33,25,20260121,Amouli,RC,GPS3,AM,55,11:26:00,11:26:00,2,NA,20260122,79
209C,1/22/26,13,f,0.1769,7,33,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
209C,1/22/26,13,fm,0.3612,7,33,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
209C,1/22/26,13,y_ii_,0.51,7,33,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
209C,1/22/26,14,f,0.1794,7,33,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
209C,1/22/26,14,fm,0.3627,7,33,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
209C,1/22/26,14,y_ii_,0.505,7,33,21,20260121,Amouli,SM,GPS4,AM,30,8:30:00,8:30:00,3,NA,20260122,40
209C,1/22/26,15,f,0.1564,8,33,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
209C,1/22/26,15,fm,0.2786,8,33,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
209C,1/22/26,15,y_ii_,0.439,8,33,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
209C,1/22/26,16,f,0.1657,8,33,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
209C,1/22/26,16,fm,0.2996,8,33,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
209C,1/22/26,16,y_ii_,0.447,8,33,BAG32,20260121,Amouli,RC,GPS3,AM,32,8:53:00,8:53:00,2,NA,20260122,68
224D,1/20/26,1,f,0.1417,1,38,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
224D,1/20/26,1,fm,0.1701,1,38,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
224D,1/20/26,1,y_ii_,0.167,1,38,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
224D,1/20/26,2,f,0.1535,1,38,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
224D,1/20/26,2,fm,0.1818,1,38,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
224D,1/20/26,2,y_ii_,0.156,1,38,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
224D,1/20/26,3,f,0.2439,2,38,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
224D,1/20/26,3,fm,0.2869,2,38,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
224D,1/20/26,3,y_ii_,0.15,2,38,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
224D,1/20/26,4,f,0.2023,2,38,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
224D,1/20/26,4,fm,0.2395,2,38,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
224D,1/20/26,4,y_ii_,0.155,2,38,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
224D,1/20/26,5,f,0.1202,3,38,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
224D,1/20/26,5,fm,0.1364,3,38,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
224D,1/20/26,5,y_ii_,0.118,3,38,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
224D,1/20/26,6,f,0.1119,3,38,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
224D,1/20/26,6,fm,0.1364,3,38,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
224D,1/20/26,6,y_ii_,0.179,3,38,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
224D,1/20/26,7,f,0.3793,4,38,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
224D,1/20/26,7,fm,0.4751,4,38,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
224D,1/20/26,7,y_ii_,0.202,4,38,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
224D,1/20/26,8,f,0.3793,4,38,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
224D,1/20/26,8,fm,0.4892,4,38,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
